Category,LSP,decays via,Signatures,Chain,NV_cascade,Signatures (ER)
L_3 L E,G,e,jjTlX,"['G -- (j) -- d -- (j) -- B -- (l) -- e -- [T,X]', 'G -- (j) -- u -- (j) -- B -- (l) -- e -- [T,X]', 'G -- (j) -- q -- (j) -- B -- (l) -- e -- [T,X]']",3, 2j_l + 1l + 1tau + MET
L_3 L E,G,e,bbTlX,"['G -- (b) -- b_L -- (b) -- B -- (l) -- e -- [T,X]', 'G -- (b) -- b -- (b) -- B -- (l) -- e -- [T,X]']",3, 2b + 1l + 1tau + MET
L L E_3,G,l,bbTlX,"['G -- (b) -- b_L -- (b) -- B -- (l) -- l -- [X,T]', 'G -- (b) -- b -- (b) -- B -- (l) -- l -- [X,T]', 'G -- (b) -- b_L -- (b) -- W^0 -- (l) -- l -- [X,T]']",3, 2b + 1l + 1tau + MET
L L E_3,G,l,ttTlX,"['G -- (t) -- t_L -- (t) -- W^0 -- (l) -- l -- [X,T]', 'G -- (t) -- t -- (t) -- B -- (l) -- l -- [X,T]', 'G -- (t) -- t_L -- (t) -- B -- (l) -- l -- [X,T]']",3, 2t + 1l + 1tau + MET
L L E_3,G,l,jjTlX,"['G -- (j) -- q -- (j) -- B -- (l) -- l -- [X,T]', 'G -- (j) -- u -- (j) -- B -- (l) -- l -- [X,T]', 'G -- (j) -- q -- (j) -- W^0 -- (l) -- l -- [X,T]', 'G -- (j) -- d -- (j) -- B -- (l) -- l -- [X,T]']",3, 2j_l + 1l + 1tau + MET
L L E_3,G,l,tbTX,"['G -- (b) -- b_L -- (t) -- W^+ -- (X) -- l -- [X,T]', 'G -- (t) -- t_L -- (b) -- W^+ -- (X) -- l -- [X,T]']",3, 1t + 1b + 1tau + MET
L L E_3,G,l,jjTX,"['G -- (j) -- q -- (j) -- W^+ -- (X) -- l -- [X,T]']",3, 2j_l + 1tau + MET
L L E_3,G,nu,ttTlX,"['G -- (t) -- t -- (t) -- B -- (X) -- nu -- [l,T]', 'G -- (t) -- t_L -- (t) -- W^0 -- (X) -- nu -- [l,T]', 'G -- (t) -- t_L -- (t) -- B -- (X) -- nu -- [l,T]']",3, 2t + 1l + 1tau + MET
L L E_3,G,nu,tbTll,"['G -- (b) -- b_L -- (t) -- W^+ -- (l) -- nu -- [l,T]', 'G -- (t) -- t_L -- (b) -- W^+ -- (l) -- nu -- [l,T]']",3, 1t + 1b + 2l + 1tau
L L E_3,G,nu,jjTll,"['G -- (j) -- q -- (j) -- W^+ -- (l) -- nu -- [l,T]']",3, 2j_l + 2l + 1tau
L L E_3,G,nu,bbTlX,"['G -- (b) -- b_L -- (b) -- B -- (X) -- nu -- [l,T]', 'G -- (b) -- b -- (b) -- B -- (X) -- nu -- [l,T]', 'G -- (b) -- b_L -- (b) -- W^0 -- (X) -- nu -- [l,T]']",3, 2b + 1l + 1tau + MET
L L E_3,G,nu,jjTlX,"['G -- (j) -- u -- (j) -- B -- (X) -- nu -- [l,T]', 'G -- (j) -- q -- (j) -- W^0 -- (X) -- nu -- [l,T]', 'G -- (j) -- d -- (j) -- B -- (X) -- nu -- [l,T]', 'G -- (j) -- q -- (j) -- B -- (X) -- nu -- [l,T]']",3, 2j_l + 1l + 1tau + MET
L L E_3,G,tau,bbTlX,"['G -- (b) -- b_L -- (b) -- B -- (T) -- tau -- [l,X]', 'G -- (b) -- b -- (b) -- B -- (T) -- tau -- [l,X]']",3, 2b + 1l + 1tau + MET
L L E_3,G,tau,ttTlX,"['G -- (t) -- t -- (t) -- B -- (T) -- tau -- [l,X]', 'G -- (t) -- t_L -- (t) -- B -- (T) -- tau -- [l,X]']",3, 2t + 1l + 1tau + MET
L L E_3,G,tau,jjTlX,"['G -- (j) -- q -- (j) -- B -- (T) -- tau -- [l,X]', 'G -- (j) -- d -- (j) -- B -- (T) -- tau -- [l,X]', 'G -- (j) -- u -- (j) -- B -- (T) -- tau -- [l,X]']",3, 2j_l + 1l + 1tau + MET
L_3 L E_3,G,l,bbTlX,"['G -- (b) -- b_L -- (b) -- B -- (l) -- l -- [X,T]', 'G -- (b) -- b -- (b) -- B -- (l) -- l -- [X,T]', 'G -- (b) -- b_L -- (b) -- W^0 -- (l) -- l -- [X,T]']",3, 2b + 1l + 1tau + MET
L_3 L E_3,G,l,ttTlX,"['G -- (t) -- t_L -- (t) -- W^0 -- (l) -- l -- [X,T]', 'G -- (t) -- t -- (t) -- B -- (l) -- l -- [X,T]', 'G -- (t) -- t_L -- (t) -- B -- (l) -- l -- [X,T]']",3, 2t + 1l + 1tau + MET
L_3 L E_3,G,l,jjTlX,"['G -- (j) -- q -- (j) -- B -- (l) -- l -- [X,T]', 'G -- (j) -- u -- (j) -- B -- (l) -- l -- [X,T]', 'G -- (j) -- q -- (j) -- W^0 -- (l) -- l -- [X,T]', 'G -- (j) -- d -- (j) -- B -- (l) -- l -- [X,T]']",3, 2j_l + 1l + 1tau + MET
L_3 L E_3,G,l,tbTX,"['G -- (b) -- b_L -- (t) -- W^+ -- (X) -- l -- [X,T]', 'G -- (t) -- t_L -- (b) -- W^+ -- (X) -- l -- [X,T]']",3, 1t + 1b + 1tau + MET
L_3 L E_3,G,l,jjTX,"['G -- (j) -- q -- (j) -- W^+ -- (X) -- l -- [X,T]']",3, 2j_l + 1tau + MET
L_3 L E_3,G,nu_tau,ttTlX,"['G -- (t) -- t -- (t) -- B -- (X) -- nu_tau -- [l,T]', 'G -- (t) -- t_L -- (t) -- W^0 -- (X) -- nu_tau -- [l,T]', 'G -- (t) -- t_L -- (t) -- B -- (X) -- nu_tau -- [l,T]']",3, 2t + 1l + 1tau + MET
L_3 L E_3,G,nu_tau,tbTTl,"['G -- (b) -- b_L -- (t) -- W^+ -- (T) -- nu_tau -- [l,T]', 'G -- (t) -- t_L -- (b) -- W^+ -- (T) -- nu_tau -- [l,T]']",3, 1t + 1b + 1l + 2tau
L_3 L E_3,G,nu_tau,jjTlX,"['G -- (j) -- d -- (j) -- B -- (X) -- nu_tau -- [l,T]', 'G -- (j) -- u -- (j) -- B -- (X) -- nu_tau -- [l,T]', 'G -- (j) -- q -- (j) -- W^0 -- (X) -- nu_tau -- [l,T]', 'G -- (j) -- q -- (j) -- B -- (X) -- nu_tau -- [l,T]']",3, 2j_l + 1l + 1tau + MET
L_3 L E_3,G,nu_tau,bbTlX,"['G -- (b) -- b -- (b) -- B -- (X) -- nu_tau -- [l,T]', 'G -- (b) -- b_L -- (b) -- B -- (X) -- nu_tau -- [l,T]', 'G -- (b) -- b_L -- (b) -- W^0 -- (X) -- nu_tau -- [l,T]']",3, 2b + 1l + 1tau + MET
L_3 L E_3,G,nu_tau,jjTTl,"['G -- (j) -- q -- (j) -- W^+ -- (T) -- nu_tau -- [l,T]']",3, 2j_l + 1l + 2tau
L_3 L E_3,G,tau,bbTlX,"['G -- (b) -- b_L -- (b) -- B -- (T) -- tau -- [l,X]', 'G -- (b) -- b -- (b) -- B -- (T) -- tau -- [l,X]']",3, 2b + 1l + 1tau + MET
L_3 L E_3,G,tau,ttTlX,"['G -- (t) -- t -- (t) -- B -- (T) -- tau -- [l,X]', 'G -- (t) -- t_L -- (t) -- B -- (T) -- tau -- [l,X]']",3, 2t + 1l + 1tau + MET
L_3 L E_3,G,tau,jjTlX,"['G -- (j) -- q -- (j) -- B -- (T) -- tau -- [l,X]', 'G -- (j) -- d -- (j) -- B -- (T) -- tau -- [l,X]', 'G -- (j) -- u -- (j) -- B -- (T) -- tau -- [l,X]']",3, 2j_l + 1l + 1tau + MET
L_3 L E_3,G,tau_L,bbTTX,"['G -- (b) -- b -- (b) -- B -- (T) -- tau_L -- [X,T]', 'G -- (b) -- b_L -- (b) -- W^0 -- (T) -- tau_L -- [X,T]', 'G -- (b) -- b_L -- (b) -- B -- (T) -- tau_L -- [X,T]']",3, 2b + 2tau + MET
L_3 L E_3,G,tau_L,ttTTX,"['G -- (t) -- t -- (t) -- B -- (T) -- tau_L -- [X,T]', 'G -- (t) -- t_L -- (t) -- W^0 -- (T) -- tau_L -- [X,T]', 'G -- (t) -- t_L -- (t) -- B -- (T) -- tau_L -- [X,T]']",3, 2t + 2tau + MET
L_3 L E_3,G,tau_L,jjTTX,"['G -- (j) -- u -- (j) -- B -- (T) -- tau_L -- [X,T]', 'G -- (j) -- q -- (j) -- B -- (T) -- tau_L -- [X,T]', 'G -- (j) -- q -- (j) -- W^0 -- (T) -- tau_L -- [X,T]', 'G -- (j) -- d -- (j) -- B -- (T) -- tau_L -- [X,T]']",3, 2j_l + 2tau + MET
L_3 L E_3,G,tau_L,tbTX,"['G -- (b) -- b_L -- (t) -- W^+ -- (X) -- tau_L -- [X,T]', 'G -- (t) -- t_L -- (b) -- W^+ -- (X) -- tau_L -- [X,T]']",3, 1t + 1b + 1tau + MET
L_3 L E_3,G,tau_L,jjTX,"['G -- (j) -- q -- (j) -- W^+ -- (X) -- tau_L -- [X,T]']",3, 2j_l + 1tau + MET
L_3 L E_3,G,nu,ttTTX,"['G -- (t) -- t -- (t) -- B -- (X) -- nu -- [T,T]', 'G -- (t) -- t_L -- (t) -- W^0 -- (X) -- nu -- [T,T]', 'G -- (t) -- t_L -- (t) -- B -- (X) -- nu -- [T,T]']",3, 2t + 2tau + MET
L_3 L E_3,G,nu,tbTTl,"['G -- (b) -- b_L -- (t) -- W^+ -- (l) -- nu -- [T,T]', 'G -- (t) -- t_L -- (b) -- W^+ -- (l) -- nu -- [T,T]']",3, 1t + 1b + 1l + 2tau
L_3 L E_3,G,nu,jjTTl,"['G -- (j) -- q -- (j) -- W^+ -- (l) -- nu -- [T,T]']",3, 2j_l + 1l + 2tau
L_3 L E_3,G,nu,bbTTX,"['G -- (b) -- b -- (b) -- B -- (X) -- nu -- [T,T]', 'G -- (b) -- b_L -- (b) -- W^0 -- (X) -- nu -- [T,T]', 'G -- (b) -- b_L -- (b) -- B -- (X) -- nu -- [T,T]']",3, 2b + 2tau + MET
L_3 L E_3,G,nu,jjTTX,"['G -- (j) -- q -- (j) -- B -- (X) -- nu -- [T,T]', 'G -- (j) -- q -- (j) -- W^0 -- (X) -- nu -- [T,T]', 'G -- (j) -- d -- (j) -- B -- (X) -- nu -- [T,T]', 'G -- (j) -- u -- (j) -- B -- (X) -- nu -- [T,T]']",3, 2j_l + 2tau + MET
