CAT,LSP,AA,AB,BB,ALL,AA (Common),AB (Common),BB (Common),ALL (Common),AA (Same Flavour),AB (Same Flavour),BB (Same Flavour),ALL (Same Flavour)
L Q_3 D,"['W^+', 'W^0']","{'ttjjjjLllX', 'tttbjjLllX', 'ttjjjjjjll', 'ttjjX', 'bbjjjjjjX', 'tbjjjjjjlX', 'ttbbjjX', 'bbjjjjLX', 'tbjjLLlX', 'ttbbjjjjlX', 'ttbbjjll', 'tttbjjjjll', 'ttttbbjjll', 'vvvvbbjjX', 'ttbbbbjjX', 'vvtbjjjjlX', 'tbbbjjjjX', 'vvttjjlX', 'ttjjLlX', 'vvtbbbjjX', 'tbjjjjLlX', 'tbbbjjLX', 'vvtbjjLlX', 'vvtttbjjll', 'vvvvttjjll', 'ttbbjjLlX', 'vvbbjjLX', 'bbjjll', 'tbjjLX', 'vvtbjjX', 'vvttjjjjll', 'vvvvtbjjlX', 'tbjjjjX', 'vvbbjjjjX', 'tbjjjjll', 'tttbjjlX', 'ttjjLLllX', 'bbjjLLX', 'tttbbbjjlX', 'ttjjjjlX', 'vvttjjLllX', 'vvtbjjll', 'vvttbbjjlX'}","{'ttjjjjLllX', 'vv33bbjjX', 'vv3bjjX', 'ttjjlX', 'bbjjLX', 'ttjjjjjjll', 'bbjjjjjjX', 'tbjjjjjjlX', 'tbbbjjLLX', 'ttttbbjjlX', 'bbjjjjLX', 'bbbbjjLX', 'vvttjjTTll', 'tbjjX', '3tjjjjlllX', 'vvttjjllll', '33bbjjjjX', 'vvbbjjTTX', 'tttbjjLlX', 'tttbjjTTll', '3bjjjjX', 'vv33ttjjll', 'tbbbjjX', 'vvvvbbjjX', 'tbjjLLX', 'tbjjllll', 'vvtbjjjjlX', '3tjjjjll', 'vv33tbjjlX', 'bbjjLLLX', 'ttbbjjLX', 'ttttjjlX', 'tbjjTTll', 'vv3tjjlllX', 'tttbjjllll', 'tbjjjjLlX', 'tttbjjll', 'ttbbjjLLlX', 'tttttbjjll', 'tttbbbjjX', 'vv33jjllX', 'vvtbjjLlX', '33ttjjjjll', 'vvtbjjTTlX', 'tbbbbbjjX', 'vv33jjlX', 'ttjjjjllll', 'vvvvttjjll', 'tbjjLLLlX', 'bbjjjjTTX', 'vvbbjjLX', 'tbbbjjll', 'ttjjLLlX', '33jjjjllX', 'ttttjjLllX', 'tbjjjjTTlX', 'ttbbbbjjlX', 'tbjjll', 'vvttjjjjll', 'tttbbbjjll', 'vvvvtbjjlX', 'vvbbjjjjX', '33tbjjjjlX', '33jjjjlX', 'vvttjjLllX', 'ttjjjjTTll', 'tttbjjX', 'vv3tjjll', 'ttjjLLLllX'}","{'tttbjjTTlX', 'tbbbjjTTlX', 'ttttbbjjX', 'ttbbjjjjX', 'bbjjllX', 'tttttbjjlX', 'vvtbjjjjlX', 'ttttttjjll', 'ttjjTTllll', 'tbbbjjjjlX', 'vvvvttjjll', 'bbjjjjTTX', 'ttjjjjll', 'ttjjllll', 'ttjjllX', 'ttttjjll', 'ttbbjjTTX', 'vvtbjjlllX', 'bbjjX', 'tttbbbjjlX', 'tbjjTTlX', 'bbjjTTllX', 'ttttjjllll', 'ttjjllllll', 'vvttjjTTll', 'ttttbbjjll', 'vvbbbbjjX', 'vvvvbbjjX', 'vvtttbjjlX', 'bbbbjjX', 'vvbbjjllX', 'tttbjjlllX', 'bbjjllllX', 'vvtbjjlX', 'ttbbjjTTll', 'vvttttjjll', 'vvtbjjTTlX', 'tbjjjjlllX', 'ttttjjTTll', 'ttjjTTll', 'vvbbjjX', 'tbjjjjTTlX', 'vvvvtbjjlX', 'vvbbjjjjX', 'ttjjjjTTll', 'tbjjlllllX', 'ttjjll', 'tbjjTTTTlX', 'ttjjjjjjll', 'vvttbbjjX', 'tbjjjjjjlX', 'ttjjTTTTll', 'ttbbjjll', 'vvbbjjTTX', 'ttjjllllX', 'bbbbbbjjX', 'ttbbbbjjX', 'tbjjlllX', 'ttbbjjllll', 'tbbbjjlX', 'tttbjjjjlX', 'tbjjjjlX', 'vvttjjllX', 'ttbbjjllX', 'tbbbjjlllX', 'ttjjjjllll', 'bbbbjjllX', 'tbjjTTlllX', 'bbjjTTTTX', 'tbjjlX', 'vvttjjjjll', 'bbjjjjX', 'vvttjjll', 'bbjjjjjjX', 'ttttjjllX', 'ttbbjjX', 'ttttjjjjll', 'vvttjjllll', 'vvttbbjjll', 'ttjjTTllX', 'ttjjjjllX', 'bbjjTTX', 'bbjjjjllX', 'tbbbbbjjlX', 'vvtbbbjjlX', 'ttbbjjjjll', 'ttbbbbjjll', 'tttbjjlX', 'bbbbjjjjX', 'bbbbjjTTX'}","{'33ttjjTTll', 'vv3bjjX', '33jjllllX', '3tjjjjlllX', '33bbjjjjX', '333tjjlllX', '3bjjLLX', '33jjTTllX', '3bjjjjX', 'vv33ttjjll', '3333bbjjX', '3tbbjjLLX', 'vvtbjjjjlX', '3tjjjjll', '3tjjLLllX', '33bbjjTTX', '3333ttjjll', '33ttjjLllX', 'ttjjTTllll', '33ttjjjjll', 'vvvvttjjll', 'bbjjjjTTX', '33tbjjjjlX', '33jjjjlX', '333tjjll', 'ttjjjjLllX', '33jjlX', 'ttjjllllll', '3ttbjjLLlX', 'vvttjjTTll', '33tbjjLlX', '3333tbjjlX', 'vvvvbbjjX', 'vv3tjjlllX', '33jjll', 'vv33jjllX', 'vvtbjjTTlX', '33jjjjllX', 'tbjjjjTTlX', 'vvvvtbjjlX', '33jjLLlX', 'vvbbjjjjX', 'vvttjjLllX', 'ttjjjjTTll', 'ttjjLLLllX', 'tbjjTTTTlX', 'ttjjjjjjll', 'tbjjjjjjlX', 'ttjjTTTTll', 'vvbbjjTTX', '3333jjllX', 'ttjjjjllll', 'tbjjLLLlX', 'vvbbjjLX', 'bbjjTTTTX', 'vvttjjjjll', '3tjjllll', 'vv3tjjll', 'vv33bbjjX', '3333jjlX', '3bjjLX', 'bbjjjjjjX', 'bbjjjjLX', 'vvttjjllll', '33jjLlX', '3tjjlllllX', '3tjjTTll', 'vv33tbjjlX', 'bbjjLLLX', '33bbjjLX', 'tbjjjjLlX', 'vvtbjjLlX', '33tbjjTTlX', 'vv33jjlX', '3tjjTTlllX', '33jjX', '333bjjX', '33ttjjllll'}",jj,jj,jj,jj,"['tbtbjjll', 'jjtbjjll', 'vvttjjLllX', 'tbvvbbjjX', 'jjvvbbjjX', 'jjttjjLllX', 'tbttjjLllX', 'jjtbjjLlX', 'tbtbjjLlX', 'ttjjLLllX', 'vvtbjjll', 'tbjjLLlX', 'ttlvvjjX', 'bbLvvjjX', 'ttljjLX', 'bbLjjLX', 'jjvvtbjjlX', 'tbvvtbjjlX', 'jjjjtbjjlX', 'tbjjtbjjlX', 'ttbbtbjjlX', 'bbjjll', 'tbtbjjX', 'jjtbjjX', 'bbjjLjjX', 'tbbbLjjX', 'tttbljjX', 'ttjjljjX', 'vvtbjjX', 'jjjjbbjjX', 'ttbbbbjjX', 'tbjjbbjjX', 'tbjjLX', 'tbvvttjjll', 'jjvvttjjll', 'vvvvbbjjX', 'ttjjX', 'vvvvttjjll', 'jjjjttjjll', 'tbjjttjjll', 'ttbbttjjll', 'vvtbjjLlX', 'vvvvtbjjlX']","['3jjtjjll', 'ttbtjjll', 'bbbtjjll', '3llvvtjjlX', 'bTTvvtjjlX', 'tLlvvtjjlX', 'ttjjLLLllX', '(JJ)vvbbjjX', 'tjjLltjjlX', '3jjlltjjlX', 'tbbLLtjjlX', 'tttLltjjlX', 'bjjTTtjjlX', 'tbbbLLjjX', 'tttbLljjX', 'tbjjLljjX', 'bbjjTTjjX', '33jjlljjX', 'tbjjLLLlX', 'vv3tjjll', 'tbTTttjjll', 'tbllttjjll', 'jjllttjjll', 'jjTTttjjll', 'bbLjjLLX', 'ttljjLLX', '33lvvjjX', 'bbLvvjjX', 'tbjjLLX', '(JJ)vvtbjjlX', 'jjjjtbjjlX', 'tttbtbjjlX', 'tbbbtbjjlX', '33jjtbjjlX', 'tbjjll', '3jjbjjX', 'tbbbjjX', 'tttbjjX', '(LL)vvttjjll', 'bbjjLjjX', 'bbbbLjjX', 'ttbbLjjX', 'ttttljjX', '33jjljjX', 'vv3bjjX', 'jjjjbbjjX', '33jjbbjjX', 'tttbbbjjX', 'tbbbbbjjX', 'ttljjX', 'bbLjjX', '(JJ)vvttjjll', 'vvvvbbjjX', 'tbjjX', 'vvvvttjjll', 'jjjjttjjll', 'tttbttjjll', '33jjttjjll', 'tbbbttjjll', '(LL)tbjjll', 'bbTTvvjjX', '33llvvjjX', 'tbLlvvjjX', 'vvvvtbjjlX']","['(JJ)ttjjll', '(LL)vvtbjjlX', 'lllltbjjlX', 'TTTTtbjjlX', 'TTlltbjjlX', '(JJ)vvbbjjX', 'ttTTtbjjlX', 'bbTTtbjjlX', 'ttlltbjjlX', 'jjlltbjjlX', 'jjTTtbjjlX', 'bblltbjjlX', 'bbjjTTjjX', 'ttbbTTjjX', 'ttbblljjX', 'bbbblljjX', 'ttttlljjX', 'ttjjlljjX', 'bbjjlljjX', 'bbbbTTjjX', 'bbTTlljjX', 'bblllljjX', 'ttlllljjX', 'bbTTTTjjX', 'ttTTlljjX', 'vvttjjll', 'ttllttjjll', 'bbTTttjjll', 'ttTTttjjll', 'jjTTttjjll', 'bbllttjjll', 'jjllttjjll', '(LL)tbjjlX', 'vvtbjjlX', 'bblljjX', 'ttlljjX', 'bbTTjjX', '(JJ)vvtbjjlX', 'tttttbjjlX', 'bbjjtbjjlX', 'ttbbtbjjlX', 'jjjjtbjjlX', 'ttjjtbjjlX', 'bbbbtbjjlX', 'ttjjll', '(JJ)bbjjX', '(LL)vvttjjll', '(JJ)tbjjlX', 'vvbbjjX', 'ttttbbjjX', 'ttjjbbjjX', 'bbbbbbjjX', 'ttbbbbjjX', 'jjjjbbjjX', 'bbjjbbjjX', 'tbjjlX', '(JJ)vvttjjll', 'vvvvbbjjX', 'bbjjX', 'vvvvttjjll', 'ttttttjjll', 'ttbbttjjll', 'jjjjttjjll', 'ttjjttjjll', 'bbjjttjjll', 'bbbbttjjll', '(LL)ttjjll', 'TTllttjjll', 'llllttjjll', 'TTTTttjjll', 'bbllvvjjX', 'bbTTvvjjX', 'ttllvvjjX', 'vvvvtbjjlX']","['(JJ)3tjjll', '3llvvtjjlX', 'bTTvvtjjlX', 'tLlvvtjjlX', 'tLLLltjjlX', 'bTTTTtjjlX', '3lllltjjlX', '3TTlltjjlX', '(JJ)vvbbjjX', '3jjlltjjlX', '333lltjjlX', '33tLltjjlX', 'tjjLltjjlX', '3tbLLtjjlX', 'bjjTTtjjlX', '33bTTtjjlX', '3tbbLLjjX', '33bbTTjjX', 'bbjjTTjjX', '33tbLljjX', '33jjlljjX', '3333lljjX', 'tbjjLljjX', '33lllljjX', '33TTlljjX', '3tLLlljjX', 'tbLLLljjX', 'bbTTTTjjX', 'vv3tjjll', '33TTttjjll', 'jjTTttjjll', 'jjllttjjll', '33llttjjll', '33ljjLLX', 'bbLjjLLX', 'bbLvvjjX', '33lvvjjX', 'bL3jjLX', '3l3jjLX', '(JJ)vvtbjjlX', '33jjtbjjlX', '3333tbjjlX', 'jjjjtbjjlX', '33jjll', '(JJ)3bjjX', '(LL)vvttjjll', '33jjljjX', '3333ljjX', 'bbjjLjjX', '33bbLjjX', 'vv3bjjX', '33jjbbjjX', '3333bbjjX', 'jjjjbbjjX', '3l3jjX', 'bL3jjX', '(JJ)vvttjjll', 'vvvvbbjjX', '33jjX', 'vvvvttjjll', '3333ttjjll', '33jjttjjll', 'jjjjttjjll', '(LL)3tjjll', 'TTllttjjll', 'llllttjjll', 'TTTTttjjll', '33llvvjjX', 'bbTTvvjjX', 'tbLlvvjjX', 'vvvvtbjjlX']"
L Q_3 D,['G'],"{'ttjjll', '333tjjjjll', '33jjjjjjX', 'ttbbjjX', 'ttbbjjll', 'ttttbbjjll', '3bjjjjX', 'bbbbbbjjX', 'ttttbbjjX', 'tttttbjjlX', 'ttbbbbjjX', 'bbbbjjX', '3tjjjjll', 'tbbbbbjjlX', 'tbbbjjlX', 'ttttttjjll', '3333jjjjlX', 'ttbbbbjjll', 'ttttjjll', 'tbjjlX', '333bjjjjX', 'tttbjjlX', '33jjjjjjll', 'bbjjX', '33jjjjlX', 'tttbbbjjlX', '33jjjjjjlX'}",-,-,"{'ttjjll', '333tjjjjll', '33jjjjjjX', 'ttbbjjX', 'ttbbjjll', 'ttttbbjjll', '3bjjjjX', 'bbbbbbjjX', 'ttttbbjjX', 'tttttbjjlX', 'ttbbbbjjX', 'bbbbjjX', '3tjjjjll', 'tbbbbbjjlX', 'tbbbjjlX', 'ttttttjjll', '3333jjjjlX', 'ttbbbbjjll', 'ttttjjll', 'tbjjlX', '333bjjjjX', 'tttbjjlX', '33jjjjjjll', 'bbjjX', '33jjjjlX', 'tttbbbjjlX', '33jjjjjjlX'}",jj,-,-,jj,"['tbbtjjll', '3jjtjjll', 'ttttjjll', 'tbbbjjlX', 'tttbjjlX', '33jjjjlX', 'ttbbjjX', '3jjbjjX', 'bbbbjjX', '33jjjjjjX', 'bbbbbbjjX', 'ttttbbjjX', 'ttbbbbjjX', '333bjjjjX', 'tbjjlX', 'bbjjX', 'tttttbjjlX', 'tbbbbbjjlX', '3333jjjjlX', 'tttbbbjjlX', '33jjjjjjlX', 'ttjjll', '333tjjjjll', 'ttttbbjjll', 'ttttttjjll', 'ttbbbbjjll', '33jjjjjjll']",-,-,"['tbbtjjll', '3jjtjjll', 'ttttjjll', 'tbbbjjlX', 'tttbjjlX', '33jjjjlX', 'ttbbjjX', '3jjbjjX', 'bbbbjjX', '33jjjjjjX', 'bbbbbbjjX', 'ttttbbjjX', 'ttbbbbjjX', '333bjjjjX', 'tbjjlX', 'bbjjX', 'tttttbjjlX', 'tbbbbbjjlX', '3333jjjjlX', 'tttbbbjjlX', '33jjjjjjlX', 'ttjjll', '333tjjjjll', 'ttttbbjjll', 'ttttttjjll', 'ttbbbbjjll', '33jjjjjjll']"
L Q_3 D,"['H^+', 'H^0']","{'v3tjjX', 'tbjjlX', 'v33jjlX', 'ttjjX', 'vv33jjX', 'v3bjjll', 'vv33jjlX', 'vv33jjll', 'bbjjll'}","{'ttjjlX', 'v33jjlX', 'tbjjll', 'v33jjll', 'vv33jjX', 'v33jjX', 'vv33jjlX', 'tbjjX', 'vv33jjll', 'bbjjlX'}","{'v3tjjll', 'v3bjjX', 'ttjjll', 'tbjjlX', 'v33jjlX', 'vv33jjX', 'bbjjX', 'vv33jjlX', 'vv33jjll'}","{'33jjlX', 'v33jjlX', '33jjll', 'v33jjll', 'vv33jjX', 'v33jjX', 'vv33jjlX', 'vv33jjll', '33jjX'}",jj,jj,jj,jj,"['v3bjjll', 'vv33jjX', 'v33jjlX', 'tbjjlX', 'vv33jjlX', 'v3tjjX', 'ttjjX', 'bbjjll', 'vv33jjll']","['v33jjll', 'vv33jjX', 'v33jjlX', 'ttjjlX', 'bbjjlX', 'vv33jjlX', 'v33jjX', 'tbjjX', 'tbjjll', 'vv33jjll']","['v3tjjll', 'vv33jjX', 'v33jjlX', 'tbjjlX', 'vv33jjlX', 'v3bjjX', 'bbjjX', 'ttjjll', 'vv33jjll']","['v33jjll', 'vv33jjX', 'v33jjlX', '33jjlX', 'vv33jjlX', 'v33jjX', '33jjX', '33jjll', 'vv33jjll']"
L Q_3 D,['q'],"{'33jjjjX', '33jjjjlX', '33jjjjll'}",-,-,"{'33jjjjX', '33jjjjlX', '33jjjjll'}",jjjj,-,-,jjjj,"['33jjjjll', '33jjjjlX', '33jjjjX']",-,-,"['33jjjjll', '33jjjjlX', '33jjjjX']"
L Q_3 D,['d'],"{'ttjjll', 'tbjjjjlX', 'tbjjlX', 'bbjjjjX', 'bbjjX', 'ttll', 'bbX', 'tblX', 'ttjjjjll'}",-,-,"{'ttjjll', 'tbjjjjlX', 'tbjjlX', 'bbjjjjX', 'bbjjX', 'ttll', 'bbX', 'tblX', 'ttjjjjll'}",,-,-,,"['ttjjjjll', 'tbjjjjlX', 'tbjjlX', 'ttll', 'bbX', 'bbjjX', 'tblX', 'ttjjll', 'bbjjjjX']",-,-,"['ttjjjjll', 'tbjjjjlX', 'tbjjlX', 'ttll', 'bbX', 'bbjjX', 'tblX', 'ttjjll', 'bbjjjjX']"
L Q_3 D,['u'],"{'bbjjjjX', 'tbjjjjlX', 'ttjjjjll'}",-,-,"{'bbjjjjX', 'tbjjjjlX', 'ttjjjjll'}",jjjj,-,-,jjjj,"['ttjjjjll', 'tbjjjjlX', 'bbjjjjX']",-,-,"['ttjjjjll', 'tbjjjjlX', 'bbjjjjX']"
L Q_3 D,"['l', 'nu']","{'ttjjllll', 'ttjjll', 'ttjjllX', 'tbjjlX', 'ttjj', 'ttjjX', 'bbjjllX', 'tbjjlllX'}","{'bbjjlllX', 'tbjjllX', 'ttjjlX', 'tbjjll', 'ttjjlllX', 'tbjjllll', 'tbjj', 'bbjjlX', 'tbjjX'}","{'ttjjllX', 'tbjjlX', 'bbjjllll', 'bbjjllX', 'bbjjX', 'bbjj', 'bbjjll', 'tbjjlllX'}","{'33jjllll', '33jjlllX', '33jjlX', '33jjllX', '33jj', '33jjll', '33jjX'}",jj,jj,jj,jj,"['tbjjlllX', 'tbjjlX', 'ttjj', 'ttjjllX', 'bbjjllX', 'ttjjX', 'ttjjll', 'ttjjllll']","['bbjjlllX', 'ttjjlllX', 'ttjjlX', 'bbjjlX', 'tbjj', 'tbjjllX', 'tbjjX', 'tbjjll', 'tbjjllll']","['tbjjlllX', 'tbjjlX', 'bbjj', 'ttjjllX', 'bbjjllX', 'bbjjX', 'bbjjll', 'bbjjllll']","['33jjlllX', '33jjlX', '33jj', '33jjllX', '33jjX', '33jjll', '33jjllll']"
L Q_3 D,['e'],"{'ttjjllll', 'tbjjlllX', 'bbjjllX'}",-,-,"{'ttjjllll', 'tbjjlllX', 'bbjjllX'}",jjll,-,-,jjll,"['bbjjllX', 'tbjjlllX', 'ttjjllll']",-,-,"['bbjjllX', 'tbjjlllX', 'ttjjllll']"
L Q_3 D,"['b_L', 't_L']","{'tbbbjjlX', 'tbjjlX', 'jjX', 'ttttjjX', 'ttjjX', 'tttbjjlX', 'bbjjX', 'ttbbjjX', 'bbbbjjX', 'ttbbjjll'}","{'bbjjlX', 'ttttjjlX', 'bbbbjjlX', 'ttjjlX', 'jjlX', 'tbjjll', 'tbbbjjX', 'tttbjjll', 'tbjjX', 'ttbbjjlX', 'tttbjjX', 'tbbbjjll'}","{'ttjjll', 'tbbbjjlX', 'ttttjjll', 'tbjjlX', 'jjll', 'tttbjjlX', 'ttbbjjX', 'bbbbjjll', 'bbjjll', 'ttbbjjll'}","{'3333jjlX', '33jjlX', 'jjlX', 'jjX', 'jjll', '33jjll', '3333jjX', '33jjX', '3333jjll'}",jj,jj,jj,jj,"['ttbbjjll', 'bbtbjjlX', 'tttbjjlX', 'tbjjlX', 'jjX', 'ttjjX', 'bbjjX', 'ttttjjX', 'ttbbjjX', 'bbbbjjX']","['tttbjjll', 'bbtbjjll', 'ttttjjlX', 'bbbbjjlX', 'ttbbjjlX', 'bbjjlX', 'ttjjlX', 'tbjjX', 'jjlX', 'tbjjll', 'bbtbjjX', 'tttbjjX']","['ttttjjll', 'bbbbjjll', 'ttbbjjll', 'bbtbjjlX', 'tttbjjlX', 'tbjjlX', 'jjll', 'ttjjll', 'bbjjll', 'ttbbjjX']","['3333jjll', '3333jjlX', '33jjlX', 'jjll', 'jjX', '33jjX', 'jjlX', '33jjll', '3333jjX']"
L Q_3 D,['t'],"{'tbbbjjlX', 'ttttjjll', 'tttbjjlX', 'ttbbjjX', 'bbbbjjll', 'ttbbjjll'}",-,-,"{'tbbbjjlX', 'ttttjjll', 'tttbjjlX', 'ttbbjjX', 'bbbbjjll', 'ttbbjjll'}",jj,-,-,jj,"['ttttjjll', 'bbbbjjll', 'ttbbjjll', 'bbtbjjlX', 'tttbjjlX', 'ttbbjjX']",-,-,"['ttttjjll', 'bbbbjjll', 'ttbbjjll', 'bbtbjjlX', 'tttbjjlX', 'ttbbjjX']"
L Q_3 D,['b'],"{'tbbbjjlX', 'ttttjjX', 'tttbjjlX', 'ttbbjjX', 'bbbbjjX', 'ttbbjjll'}",-,-,"{'tbbbjjlX', 'ttttjjX', 'tttbjjlX', 'ttbbjjX', 'bbbbjjX', 'ttbbjjll'}",jj,-,-,jj,"['ttbbjjll', 'bbtbjjlX', 'tttbjjlX', 'ttttjjX', 'ttbbjjX', 'bbbbjjX']",-,-,"['ttbbjjll', 'bbtbjjlX', 'tttbjjlX', 'ttttjjX', 'ttbbjjX', 'bbbbjjX']"
L Q_3 D,"['tau_L', 'nu_tau']","{'ttjjTTll', 'tbjjLX', 'tbjjLTlX', 'ttjjTlX', 'ttjjX', 'bbjjLLX'}","{'tbjjTTll', 'bbjjLX', 'tbjjLLX', 'bbjjLTlX', 'ttjjLX', 'ttjjLTlX', 'tbjjX'}","{'tbjjLX', 'tbjjLTlX', 'bbjjTTll', 'bbjjTlX', 'ttjjLLX', 'bbjjX'}","{'33jjLX', '33jjLLX', '33jjTTll', '33jjLTlX', '33jjX'}",jj,jj,jj,jj,"['tbjjLTlX', 'tbjjLX', 'ttTljjX', 'bbLLjjX', 'ttjjX', 'ttjjTTll']","['bbjjLTlX', 'ttjjLTlX', 'bbjjLX', 'ttjjLX', 'tbjjLLX', 'tbjjX', 'tbjjTTll']","['tbjjLTlX', 'tbjjLX', 'bbTljjX', 'ttLLjjX', 'bbjjX', 'bbjjTTll']","['33jjLTlX', '33jjLX', '33jjLLX', '33jjX', '33jjTTll']"
L Q_3 D,['tau'],"{'ttjjTTll', 'bbjjTTX', 'tbjjTTlX'}",-,-,"{'ttjjTTll', 'bbjjTTX', 'tbjjTTlX'}",jjTT,-,-,jjTT,"['bbjjTTX', 'tbjjTTlX', 'ttjjTTll']",-,-,"['bbjjTTX', 'tbjjTTlX', 'ttjjTTll']"
L Q_3 D_3,['B'],"{'tbbblX', 'ttbbll', 'bbbbX'}",-,-,"{'tbbblX', 'ttbbll', 'bbbbX'}",bb,-,-,bb,"['ttbbll', 'bbbbX', 'tbbblX']",-,-,"['ttbbll', 'bbbbX', 'tbbblX']"
L Q_3 D_3,"['W^+', 'W^0']","{'v3tbbX', 'vv33tblX', 'tbbblX', 'vv33ttll', 'v3tbbll', 'bbbbll', 'ttbbX', 'v333blX', 'vv33bbX'}","{'ttbblX', 'vv33tblX', 'tbbbX', 'v33tbll', 'tbbbll', 'vv33bbX', 'v33bbX', 'vv33ttll', 'v333blX', 'bbbblX'}","{'v3ttbll', 'v3tbblX', 'vv33tblX', 'ttbbll', 'v3bbbX', 'bbbbX', 'tbbblX', 'vv33ttll', 'vv33bbX'}","{'vv33tblX', '33bbll', '33bbX', 'v33tbll', '33bblX', 'v33bbX', 'vv33ttll', 'v333blX', 'vv33bbX'}",,,,,"['v3tbbll', 'vv33bbX', 'v333blX', 'tbbblX', 'vv33tblX', 'v3tbbX', 'ttbbX', 'bbbbll', 'vv33ttll']","['v33tbll', 'vv33bbX', 'v333blX', 'ttbblX', 'bbbblX', 'vv33tblX', 'v33bbX', 'tbbbX', 'tbbbll', 'vv33ttll']","['v3ttbll', 'vv33bbX', 'v3tbblX', 'tbbblX', 'vv33tblX', 'v3bbbX', 'bbbbX', 'ttbbll', 'vv33ttll']","['v33tbll', 'vv33bbX', 'v333blX', '33bblX', 'vv33tblX', 'v33bbX', '33bbX', '33bbll', 'vv33ttll']"
L Q_3 D_3,['G'],"{'33bbjjlX', '33bbjjjjlX', 'ttbbbbll', 'tttbbbbblX', '3333bbjjlX', 'ttbbbbX', '33bbjjjjX', 'tttttbbblX', 'ttttbbll', 'ttbbbbbbll', 'tbbbbblX', 'bbbbX', '333bbbjjX', '3bbbjjX', 'ttttbbbbll', 'tttbbblX', '333tbbjjll', '33bbjjjjll', 'tbbblX', 'ttttbbbbX', '3tbbjjll', 'ttbbbbbbX', 'bbbbbbX', 'tbbbbbbblX', 'ttbbll', 'bbbbbbbbX', 'ttttttbbll'}",-,-,"{'33bbjjlX', '33bbjjjjlX', 'ttbbbbll', 'tttbbbbblX', '3333bbjjlX', 'ttbbbbX', '33bbjjjjX', 'tttttbbblX', 'ttttbbll', 'ttbbbbbbll', 'tbbbbblX', 'bbbbX', '333bbbjjX', '3bbbjjX', 'ttttbbbbll', 'tttbbblX', '333tbbjjll', '33bbjjjjll', 'tbbblX', 'ttttbbbbX', '3tbbjjll', 'ttbbbbbbX', 'bbbbbbX', 'tbbbbbbblX', 'ttbbll', 'bbbbbbbbX', 'ttttttbbll'}",bb,-,-,bb,"['tbbtbbll', 'ttttbbll', '3jjtbbll', '33jjbblX', 'tbbbbblX', 'tttbbblX', 'ttbbbbX', '3jjbbbX', 'bbbbbbX', '33jjjjbbX', '333bjjbbX', 'ttttbbbbX', 'ttbbbbbbX', 'bbbbbbbbX', 'tbbblX', 'bbbbX', '33jjjjbblX', 'tttbbbbblX', '3333jjbblX', 'tttttbbblX', 'tbbbbbbblX', 'ttbbll', 'ttbbbbbbll', 'ttttbbbbll', '333tjjbbll', '33jjjjbbll', 'ttttttbbll']",-,-,"['tbbtbbll', 'ttttbbll', '3jjtbbll', '33jjbblX', 'tbbbbblX', 'tttbbblX', 'ttbbbbX', '3jjbbbX', 'bbbbbbX', '33jjjjbbX', '333bjjbbX', 'ttttbbbbX', 'ttbbbbbbX', 'bbbbbbbbX', 'tbbblX', 'bbbbX', '33jjjjbblX', 'tttbbbbblX', '3333jjbblX', 'tttttbbblX', 'tbbbbbbblX', 'ttbbll', 'ttbbbbbbll', 'ttttbbbbll', '333tjjbbll', '33jjjjbbll', 'ttttttbbll']"
L Q_3 D_3,"['H^+', 'H^0']","{'ttttll', 'vv33bbll', 'v3tbbX', 'v333bll', 'ttbbll', 'tttblX', 'tbbblX', 'vv33bblX', 'bbbbll', 'ttbbX', 'v333blX', 'vv33bbX'}","{'ttbblX', 'vv33bbll', 'v333bll', 'tbbbX', 'tttbll', 'tbbbll', 'vv33bblX', 'vv33bbX', 'v33bbX', 'v333blX', 'bbbblX'}","{'vv33bbll', 'ttbbll', 'v3bbbX', 'bbbbX', 'tbbblX', 'vv33bblX', 'v33bblX', 'v3tbbll', 'vv33bbX'}","{'vv33bbll', 'v333bll', '33bbX', 'vv33bblX', '333blX', 'v33bbX', '3333ll', 'v333blX', 'vv33bbX'}",,b,bb,,"['v333bll', 'vv33bbX', 'v333blX', 'tttblX', 'bbtblX', 'vv33bblX', 'v3tbbX', 'ttbbX', 'ttttll', 'ttbbll', 'bbbbll', 'vv33bbll']","['v333bll', 'vv33bbX', 'v333blX', 'ttbblX', 'bbbblX', 'vv33bblX', 'v33bbX', 'tbbbX', 'tttbll', 'bbtbll', 'vv33bbll']","['v3tbbll', 'vv33bbX', 'v33bblX', 'tbbblX', 'vv33bblX', 'v3bbbX', 'bbbbX', 'ttbbll', 'vv33bbll']","['v333bll', 'vv33bbX', 'v333blX', '333blX', 'vv33bblX', 'v33bbX', '33bbX', '3333ll', 'vv33bbll']"
L Q_3 D_3,['q'],"{'33bbjjll', '33bbjjlX', '33bbjjX'}",-,-,"{'33bbjjll', '33bbjjlX', '33bbjjX'}",jjbb,-,-,jjbb,"['33bbjjll', '33bbjjlX', '33bbjjX']",-,-,"['33bbjjll', '33bbjjlX', '33bbjjX']"
L Q_3 D_3,['d'],"{'tbbbjjlX', 'bbbbjjX', 'ttbbjjll'}",-,-,"{'tbbbjjlX', 'bbbbjjX', 'ttbbjjll'}",jjbb,-,-,jjbb,"['ttbbjjll', 'tbbbjjlX', 'bbbbjjX']",-,-,"['ttbbjjll', 'tbbbjjlX', 'bbbbjjX']"
