CAT A,CAT B,LSP A,LSP B,Signature A,Signature B,Chain A,Chain B,Signatures,Signature A (ER),Signature B (ER),Signatures (ER)
U D D,L L E,W^+,W^+,vvjjj,lX,"['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']","['W^+ -- (X) -- l -- [X,l]']",vvjjjlX, 3j_l + 2v, 1l + MET, 3j_l + 1l + 2v + MET
U D D,L L E,W^+,W^+,vvjjj,lllX,"['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']","['W^+ -- (X) -- l -- (l) -- B -- (l) -- e -- [l,X]']",vvjjjlllX, 3j_l + 2v, 3l + MET, 3j_l + 3l + 2v + MET
U D D,L L E,W^+,W^+,vvjjj,TllX,"['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']","['W^+ -- (X) -- tau_L -- (T) -- B -- (l) -- e -- [l,X]']",vvjjjTllX, 3j_l + 2v, 2l + 1tau + MET, 3j_l + 2l + 1tau + 2v + MET
U D D,L L E,W^+,W^+,vvjjj,tbllX,"['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']","['W^+ -- (t) -- b_L -- (b) -- B -- (l) -- e -- [l,X]']",vvtbjjjllX, 3j_l + 2v, 1t + 1b + 2l + MET, 3j_l + 1t + 1b + 2l + 2v + MET
U D D,L L E,W^+,W^+,vvjjj,vvllX,"['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']","['W^+ -- (v) -- H^+ -- (v) -- B -- (l) -- e -- [l,X]']",vvvvjjjllX, 3j_l + 2v, 2l + 2v + MET, 3j_l + 2l + 4v + MET
U D D,L L E,W^+,W^+,vvjjj,jjllX,"['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']","['W^+ -- (j) -- q -- (j) -- B -- (l) -- e -- [l,X]']",vvjjjjjllX, 3j_l + 2v, 2j_l + 2l + MET, 5j_l + 2l + 2v + MET
U D D,L L E,W^+,W^+,vvjjj,lll,"['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']","['W^+ -- (l) -- nu -- [l,l]']",vvjjjlll, 3j_l + 2v, 3l, 3j_l + 3l + 2v
U D D,L L E,W^+,W^+,jjjjj,lX,"['W^+ -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']","['W^+ -- (X) -- l -- [X,l]']",jjjjjlX, 5j_l, 1l + MET, 5j_l + 1l + MET
U D D,L L E,W^+,W^+,jjjjj,lllX,"['W^+ -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']","['W^+ -- (X) -- l -- (l) -- B -- (l) -- e -- [l,X]']",jjjjjlllX, 5j_l, 3l + MET, 5j_l + 3l + MET
U D D,L L E,W^+,W^+,jjjjj,TllX,"['W^+ -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']","['W^+ -- (X) -- tau_L -- (T) -- B -- (l) -- e -- [l,X]']",jjjjjTllX, 5j_l, 2l + 1tau + MET, 5j_l + 2l + 1tau + MET
U D D,L L E,W^+,W^+,jjjjj,tbllX,"['W^+ -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']","['W^+ -- (t) -- b_L -- (b) -- B -- (l) -- e -- [l,X]']",tbjjjjjllX, 5j_l, 1t + 1b + 2l + MET, 5j_l + 1t + 1b + 2l + MET
U D D,L L E,W^+,W^+,jjjjj,vvllX,"['W^+ -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']","['W^+ -- (v) -- H^+ -- (v) -- B -- (l) -- e -- [l,X]']",vvjjjjjllX, 5j_l, 2l + 2v + MET, 5j_l + 2l + 2v + MET
U D D,L L E,W^+,W^+,jjjjj,jjllX,"['W^+ -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']","['W^+ -- (j) -- q -- (j) -- B -- (l) -- e -- [l,X]']",jjjjjjjllX, 5j_l, 2j_l + 2l + MET, 7j_l + 2l + MET
U D D,L L E,W^+,W^+,jjjjj,lll,"['W^+ -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']","['W^+ -- (l) -- nu -- [l,l]']",jjjjjlll, 5j_l, 3l, 5j_l + 3l
U D D,L L E,W^+,W^0,jjjlX,ttllX,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [j,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [j,j]']","['W^0 -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,X]']",ttjjjlllX, 3j_l + 1l + MET, 2t + 2l + MET, 3j_l + 2t + 3l + MET
U D D,L L E,W^+,W^0,jjjlX,llllX,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [j,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [j,j]']","['W^0 -- (l) -- l -- (l) -- B -- (l) -- e -- [l,X]']",jjjlllllX, 3j_l + 1l + MET, 4l + MET, 3j_l + 5l + MET
U D D,L L E,W^+,W^0,jjjlX,bbllX,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [j,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [j,j]']","['W^0 -- (b) -- b_L -- (b) -- B -- (l) -- e -- [l,X]']",bbjjjlllX, 3j_l + 1l + MET, 2b + 2l + MET, 3j_l + 2b + 3l + MET
U D D,L L E,W^+,W^0,jjjlX,llX,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [j,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [j,j]']","['W^0 -- (l) -- l -- [X,l]', 'W^0 -- (X) -- nu -- [l,l]', 'W^0 -- (X) -- nu -- (X) -- B -- (l) -- e -- [l,X]']",jjjlllX, 3j_l + 1l + MET, 2l + MET, 3j_l + 3l + MET
U D D,L L E,W^+,W^0,jjjlX,TTllX,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [j,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [j,j]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (l) -- e -- [l,X]']",jjjTTlllX, 3j_l + 1l + MET, 2l + 2tau + MET, 3j_l + 3l + 2tau + MET
U D D,L L E,W^+,W^0,jjjlX,vvllX,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [j,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [j,j]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (l) -- e -- [l,X]']",vvjjjlllX, 3j_l + 1l + MET, 2l + 2v + MET, 3j_l + 3l + 2v + MET
U D D,L L E,W^+,W^0,jjjlX,jjllX,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [j,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [j,j]']","['W^0 -- (j) -- q -- (j) -- B -- (l) -- e -- [l,X]']",jjjjjlllX, 3j_l + 1l + MET, 2j_l + 2l + MET, 5j_l + 3l + MET
U D D,L L E,W^+,W^0,jjjTX,ttllX,"['W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]']","['W^0 -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,X]']",ttjjjTllX, 3j_l + 1tau + MET, 2t + 2l + MET, 3j_l + 2t + 2l + 1tau + MET
U D D,L L E,W^+,W^0,jjjTX,llllX,"['W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]']","['W^0 -- (l) -- l -- (l) -- B -- (l) -- e -- [l,X]']",jjjTllllX, 3j_l + 1tau + MET, 4l + MET, 3j_l + 4l + 1tau + MET
U D D,L L E,W^+,W^0,jjjTX,bbllX,"['W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]']","['W^0 -- (b) -- b_L -- (b) -- B -- (l) -- e -- [l,X]']",bbjjjTllX, 3j_l + 1tau + MET, 2b + 2l + MET, 3j_l + 2b + 2l + 1tau + MET
U D D,L L E,W^+,W^0,jjjTX,llX,"['W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]']","['W^0 -- (l) -- l -- [X,l]', 'W^0 -- (X) -- nu -- [l,l]', 'W^0 -- (X) -- nu -- (X) -- B -- (l) -- e -- [l,X]']",jjjTllX, 3j_l + 1tau + MET, 2l + MET, 3j_l + 2l + 1tau + MET
U D D,L L E,W^+,W^0,jjjTX,TTllX,"['W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (l) -- e -- [l,X]']",jjjTTTllX, 3j_l + 1tau + MET, 2l + 2tau + MET, 3j_l + 2l + 3tau + MET
U D D,L L E,W^+,W^0,jjjTX,vvllX,"['W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (l) -- e -- [l,X]']",vvjjjTllX, 3j_l + 1tau + MET, 2l + 2v + MET, 3j_l + 2l + 1tau + 2v + MET
U D D,L L E,W^+,W^0,jjjTX,jjllX,"['W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]']","['W^0 -- (j) -- q -- (j) -- B -- (l) -- e -- [l,X]']",jjjjjTllX, 3j_l + 1tau + MET, 2j_l + 2l + MET, 5j_l + 2l + 1tau + MET
U D D,L L E,W^+,W^0,tbjjj,ttllX,"['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- u -- [j,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [j,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [j,j]']","['W^0 -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,X]']",tttbjjjllX, 3j_l + 1t + 1b, 2t + 2l + MET, 3j_l + 3t + 1b + 2l + MET
U D D,L L E,W^+,W^0,tbjjj,llllX,"['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- u -- [j,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [j,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [j,j]']","['W^0 -- (l) -- l -- (l) -- B -- (l) -- e -- [l,X]']",tbjjjllllX, 3j_l + 1t + 1b, 4l + MET, 3j_l + 1t + 1b + 4l + MET
U D D,L L E,W^+,W^0,tbjjj,bbllX,"['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- u -- [j,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [j,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [j,j]']","['W^0 -- (b) -- b_L -- (b) -- B -- (l) -- e -- [l,X]']",tbbbjjjllX, 3j_l + 1t + 1b, 2b + 2l + MET, 3j_l + 1t + 3b + 2l + MET
U D D,L L E,W^+,W^0,tbjjj,llX,"['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- u -- [j,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [j,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [j,j]']","['W^0 -- (l) -- l -- [X,l]', 'W^0 -- (X) -- nu -- [l,l]', 'W^0 -- (X) -- nu -- (X) -- B -- (l) -- e -- [l,X]']",tbjjjllX, 3j_l + 1t + 1b, 2l + MET, 3j_l + 1t + 1b + 2l + MET
U D D,L L E,W^+,W^0,tbjjj,TTllX,"['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- u -- [j,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [j,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [j,j]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (l) -- e -- [l,X]']",tbjjjTTllX, 3j_l + 1t + 1b, 2l + 2tau + MET, 3j_l + 1t + 1b + 2l + 2tau + MET
U D D,L L E,W^+,W^0,tbjjj,vvllX,"['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- u -- [j,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [j,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [j,j]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (l) -- e -- [l,X]']",vvtbjjjllX, 3j_l + 1t + 1b, 2l + 2v + MET, 3j_l + 1t + 1b + 2l + 2v + MET
U D D,L L E,W^+,W^0,tbjjj,jjllX,"['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- u -- [j,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [j,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [j,j]']","['W^0 -- (j) -- q -- (j) -- B -- (l) -- e -- [l,X]']",tbjjjjjllX, 3j_l + 1t + 1b, 2j_l + 2l + MET, 5j_l + 1t + 1b + 2l + MET
U D D,L L E,W^+,W^0,vvjjj,ttllX,"['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']","['W^0 -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,X]']",vvttjjjllX, 3j_l + 2v, 2t + 2l + MET, 3j_l + 2t + 2l + 2v + MET
U D D,L L E,W^+,W^0,vvjjj,llllX,"['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']","['W^0 -- (l) -- l -- (l) -- B -- (l) -- e -- [l,X]']",vvjjjllllX, 3j_l + 2v, 4l + MET, 3j_l + 4l + 2v + MET
U D D,L L E,W^+,W^0,vvjjj,bbllX,"['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']","['W^0 -- (b) -- b_L -- (b) -- B -- (l) -- e -- [l,X]']",vvbbjjjllX, 3j_l + 2v, 2b + 2l + MET, 3j_l + 2b + 2l + 2v + MET
U D D,L L E,W^+,W^0,vvjjj,llX,"['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']","['W^0 -- (l) -- l -- [X,l]', 'W^0 -- (X) -- nu -- [l,l]', 'W^0 -- (X) -- nu -- (X) -- B -- (l) -- e -- [l,X]']",vvjjjllX, 3j_l + 2v, 2l + MET, 3j_l + 2l + 2v + MET
U D D,L L E,W^+,W^0,vvjjj,TTllX,"['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (l) -- e -- [l,X]']",vvjjjTTllX, 3j_l + 2v, 2l + 2tau + MET, 3j_l + 2l + 2tau + 2v + MET
U D D,L L E,W^+,W^0,vvjjj,vvllX,"['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (l) -- e -- [l,X]']",vvvvjjjllX, 3j_l + 2v, 2l + 2v + MET, 3j_l + 2l + 4v + MET
U D D,L L E,W^+,W^0,vvjjj,jjllX,"['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']","['W^0 -- (j) -- q -- (j) -- B -- (l) -- e -- [l,X]']",vvjjjjjllX, 3j_l + 2v, 2j_l + 2l + MET, 5j_l + 2l + 2v + MET
U D D,L L E,W^+,W^0,jjjjj,ttllX,"['W^+ -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']","['W^0 -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,X]']",ttjjjjjllX, 5j_l, 2t + 2l + MET, 5j_l + 2t + 2l + MET
U D D,L L E,W^+,W^0,jjjjj,llllX,"['W^+ -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']","['W^0 -- (l) -- l -- (l) -- B -- (l) -- e -- [l,X]']",jjjjjllllX, 5j_l, 4l + MET, 5j_l + 4l + MET
U D D,L L E,W^+,W^0,jjjjj,bbllX,"['W^+ -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']","['W^0 -- (b) -- b_L -- (b) -- B -- (l) -- e -- [l,X]']",bbjjjjjllX, 5j_l, 2b + 2l + MET, 5j_l + 2b + 2l + MET
U D D,L L E,W^+,W^0,jjjjj,llX,"['W^+ -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']","['W^0 -- (l) -- l -- [X,l]', 'W^0 -- (X) -- nu -- [l,l]', 'W^0 -- (X) -- nu -- (X) -- B -- (l) -- e -- [l,X]']",jjjjjllX, 5j_l, 2l + MET, 5j_l + 2l + MET
U D D,L L E,W^+,W^0,jjjjj,TTllX,"['W^+ -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (l) -- e -- [l,X]']",jjjjjTTllX, 5j_l, 2l + 2tau + MET, 5j_l + 2l + 2tau + MET
U D D,L L E,W^+,W^0,jjjjj,vvllX,"['W^+ -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (l) -- e -- [l,X]']",vvjjjjjllX, 5j_l, 2l + 2v + MET, 5j_l + 2l + 2v + MET
U D D,L L E,W^+,W^0,jjjjj,jjllX,"['W^+ -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']","['W^0 -- (j) -- q -- (j) -- B -- (l) -- e -- [l,X]']",jjjjjjjllX, 5j_l, 2j_l + 2l + MET, 7j_l + 2l + MET
U D D,L L E,W^0,W^+,jjjX,lX,"['W^0 -- (X) -- nu -- (X) -- B -- (j) -- u -- [j,j]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,j]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,j]']","['W^+ -- (X) -- l -- [X,l]']",jjjlX, 3j_l + MET, 1l + MET, 3j_l + 1l + MET
U D D,L L E,W^0,W^+,jjjX,lllX,"['W^0 -- (X) -- nu -- (X) -- B -- (j) -- u -- [j,j]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,j]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,j]']","['W^+ -- (X) -- l -- (l) -- B -- (l) -- e -- [l,X]']",jjjlllX, 3j_l + MET, 3l + MET, 3j_l + 3l + MET
U D D,L L E,W^0,W^+,jjjX,TllX,"['W^0 -- (X) -- nu -- (X) -- B -- (j) -- u -- [j,j]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,j]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,j]']","['W^+ -- (X) -- tau_L -- (T) -- B -- (l) -- e -- [l,X]']",jjjTllX, 3j_l + MET, 2l + 1tau + MET, 3j_l + 2l + 1tau + MET
U D D,L L E,W^0,W^+,jjjX,tbllX,"['W^0 -- (X) -- nu -- (X) -- B -- (j) -- u -- [j,j]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,j]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,j]']","['W^+ -- (t) -- b_L -- (b) -- B -- (l) -- e -- [l,X]']",tbjjjllX, 3j_l + MET, 1t + 1b + 2l + MET, 3j_l + 1t + 1b + 2l + MET
U D D,L L E,W^0,W^+,jjjX,vvllX,"['W^0 -- (X) -- nu -- (X) -- B -- (j) -- u -- [j,j]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,j]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,j]']","['W^+ -- (v) -- H^+ -- (v) -- B -- (l) -- e -- [l,X]']",vvjjjllX, 3j_l + MET, 2l + 2v + MET, 3j_l + 2l + 2v + MET
U D D,L L E,W^0,W^+,jjjX,jjllX,"['W^0 -- (X) -- nu -- (X) -- B -- (j) -- u -- [j,j]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,j]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,j]']","['W^+ -- (j) -- q -- (j) -- B -- (l) -- e -- [l,X]']",jjjjjllX, 3j_l + MET, 2j_l + 2l + MET, 5j_l + 2l + MET
U D D,L L E,W^0,W^+,jjjX,lll,"['W^0 -- (X) -- nu -- (X) -- B -- (j) -- u -- [j,j]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,j]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,j]']","['W^+ -- (l) -- nu -- [l,l]']",jjjlllX, 3j_l + MET, 3l, 3j_l + 3l + MET
U D D,L L E,W^0,W^+,ttjjj,lX,"['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- u -- [j,j]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [j,j]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [j,j]']","['W^+ -- (X) -- l -- [X,l]']",ttjjjlX, 3j_l + 2t, 1l + MET, 3j_l + 2t + 1l + MET
U D D,L L E,W^0,W^+,ttjjj,lllX,"['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- u -- [j,j]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [j,j]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [j,j]']","['W^+ -- (X) -- l -- (l) -- B -- (l) -- e -- [l,X]']",ttjjjlllX, 3j_l + 2t, 3l + MET, 3j_l + 2t + 3l + MET
U D D,L L E,W^0,W^+,ttjjj,TllX,"['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- u -- [j,j]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [j,j]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [j,j]']","['W^+ -- (X) -- tau_L -- (T) -- B -- (l) -- e -- [l,X]']",ttjjjTllX, 3j_l + 2t, 2l + 1tau + MET, 3j_l + 2t + 2l + 1tau + MET
